business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Yeshiva Ketana,(917) 652-4307,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ketana-519726218,Schools,,1327 60th St,Brooklyn,NY,11219,40.628535049999996,-73.9976263651115
Ye Shiva of Ocean,(845) 647-2601,https://www.yellowpages.com/greenfield-park-ny/mip/ye-shiva-of-ocean-481591138,Public Schools,https://yeshivaofocean.com,10 Tamarack Rd,Greenfield Park,NY,12435,41.733639,-74.50323
Congregation Yeshiva Bias Yecheskel,(718) 997-8253,https://www.yellowpages.com/forest-hills-ny/mip/congregation-yeshiva-bias-yecheskel-470015637,Religious Organizations,,10230 66th Rd,Forest Hills,NY,11375,40.7195942,-73.8448553
Yeshiva Har Torah,(718) 343-2533,https://www.yellowpages.com/bellerose-ny/mip/yeshiva-har-torah-10846049,"Public Schools,Schools",http://www.hartorah.org,25010 Grand Central Pkwy,Bellerose,NY,11426,40.724269,-73.7151313
Albert Einstein College of Medicine of Yeshiva University,(718) 993-3397,https://www.yellowpages.com/bronx-ny/mip/albert-einstein-college-of-medicine-of-yeshiva-university-450848872,Alcoholism Information & Treatment Centers,,260 E 161st St Fl 9,Bronx,NY,10451,40.8506558,-73.8665241
Yeshiva Shaarei Tzion Preschool,(732) 819-7083,https://www.yellowpages.com/highland-park-nj/mip/yeshiva-shaarei-tzion-preschool-13792947,Religious General Interest Schools,,1131 Raritan Ave,Highland Park,NJ,8904,40.504716,-74.417447
Yeshiva University Furman Dining,(212) 960-5248,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-furman-dining-455933405,,http://yu.edu,2501 Amsterdam Ave,New York,NY,10033,40.8500377,-73.92858649610834
Yeshiva & Mesivta Arugath,(718) 237-4500,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-mesivta-arugath-5133670,Schools,,40 Lynch St,Brooklyn,NY,11206,40.70061,-73.9560577
Franciscan Friars,(716) 652-8949,https://www.yellowpages.com/east-aurora-ny/mip/franciscan-friars-3445703,Religious Organizations,,711 Knox Rd,East Aurora,NY,14052,42.7683399,-78.6346567
Yeshiva Darche Eres Inc,(718) 232-0100,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-darche-eres-inc-516091182,"Public Schools,Schools",,49 Avenue T,Brooklyn,NY,11223,40.598473,-73.98315289817249
Cong Yeshiva Zera Yakov Inc,(845) 678-8640,https://www.yellowpages.com/suffern-ny/mip/cong-yeshiva-zera-yakov-inc-531078233,,,101 Carlton Rd W,Suffern,NY,10901,41.1151372,-74.1493948
Yeshivas Eitz Chaim Inc,(914) 882-8787,https://www.yellowpages.com/spring-valley-ny/mip/yeshivas-eitz-chaim-inc-533549128,,,57 N Cole Ave,Spring Valley,NY,10977,41.114954499999996,-74.05314700000001
Yeshiva Of Far Rockaway,(718) 868-0251,https://www.yellowpages.com/far-rockaway-ny/mip/yeshiva-of-far-rockaway-524956277,"Public Schools,Schools",https://www.yofr.org,1207 Frisco Ave,Far Rockaway,NY,11691,40.6004488,-73.7470013
Yeshiva Gedolah South Monsey,(845) 352-8803,https://www.yellowpages.com/airmont-ny/mip/yeshiva-gedolah-south-monsey-479608927,Special Education,,21 Park Ave,Airmont,NY,10952,41.100835,-74.075235
Yeshiva Ateret Torah,(718) 375-2556,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ateret-torah-537648206,Schools,,1627 Saint Marks Ave,Brooklyn,NY,11233,40.6733607,-73.91293397576453
Yeshiva Ohr Torah,(845) 352-0407,https://www.yellowpages.com/monsey-ny/mip/yeshiva-ohr-torah-488805065,"Messianic Places of Worship,Churches & Places of Worship",,21 Suzanne Dr,Monsey,NY,10952,41.11925507720208,-74.06388517017766
Yeshiva Hechal Shemuel Inc,(718) 336-2702,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-hechal-shemuel-inc-530281433,Private Schools (K-12),,1532 E 10th St,Brooklyn,NY,11230,40.6115403,-73.9639503
Yeshiva Jesoda Hatorah,(718) 384-5530,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-jesoda-hatorah-465552364,"Public Schools,Schools",http://www.ydh.org,505 Bedford Ave,Brooklyn,NY,11211,40.7061075,-73.963051
Yeshiva Ohr Yisrael,(718) 382-8702,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohr-yisrael-6665788,Colleges & Universities,http://www.ohryisroel.org,2940 Avenue P,Brooklyn,NY,11229,40.6127882,-73.9437553
Yeshivas Novominsk Camp,(845) 292-7961,https://www.yellowpages.com/liberty-ny/mip/yeshivas-novominsk-camp-1405236,Camps-Recreational,,305 Revonah Hill Rd,Liberty,NY,12754,41.82825347031369,-74.7564587406976
Yeshiva Beth Yitchak D'spinka,(845) 436-5060,https://www.yellowpages.com/greenfield-park-ny/mip/yeshiva-beth-yitchak-dspinka-13192157,"Schools,Educational Services",,170 Birchall Rd,Greenfield Park,NY,12435,41.73521854534497,-74.48527454995333
Pulaski Academy & Central School,(315) 298-7378,https://www.yellowpages.com/pulaski-ny/mip/pulaski-academy-central-school-14488240,"Public Schools,Schools,Elementary Schools",http://www.pacs.cnyric.org,4662 Salina St,Pulaski,NY,13142,43.5550475,-76.1259335
Yeshiva Bnos,(718) 310-3331,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-bnos-516214922,"Public Schools,Schools,Private Schools (K-12)",,101 Spencer St,Brooklyn,NY,11205,40.69559235,-73.95510610769702
Yeshiva Belz,(718) 853-0448,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-belz-8071237,Colleges & Universities,,1601 42nd St,Brooklyn,NY,11204,40.63501015,-73.98114204999999
Yeshiva Beth Yitzchok,(718) 387-4597,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beth-yitzchok-459137921,Schools,,217 Keap St,Brooklyn,NY,11211,40.7057571,-73.95768341566081
Yeshiva Spinka,(718) 851-1600,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-spinka-462833325,Public Schools,,1460 56th St,Brooklyn,NY,11219,40.62873465,-73.99269897202251
Yeshiva Torah V,(718) 336-5190,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-torah-v-516996966,Public Schools,,1192 E 31st St,Brooklyn,NY,11210,40.62234644897959,-73.94512504081632
Yeshiva Binat Chaim,(718) 520-7775,https://www.yellowpages.com/forest-hills-ny/mip/yeshiva-binat-chaim-482666669,"Public Schools,Schools",,9603 69th Ave,Forest Hills,NY,11375,40.718094,-73.851416
Yeshiva Gedolah Zichron Mayir,(845) 434-7724,https://www.yellowpages.com/mountain-dale-ny/mip/yeshiva-gedolah-zichron-mayir-462813574,"Private Schools (K-12),Religious General Interest Schools,Schools",,5 Ronald Tawil Way,Mountain Dale,NY,12763,41.6895375,-74.5312702
Yeshivas Maharit,(845) 782-1380,https://www.yellowpages.com/monroe-ny/mip/yeshivas-maharit-472932180,"Religious Organizations,Synagogues,Churches & Places of Worship",http://yeshivasmaharit.org,15 Garfield Rd Unit 101,Monroe,NY,10950,41.3304767,-74.1866348
Biatch Mirima Rabbi,(607) 733-7054,https://www.yellowpages.com/elmira-ny/mip/biatch-mirima-rabbi-6662973,Religious Organizations,,101 Demarest Pkwy,Elmira,NY,14905,42.079688,-76.835323
Wayne Finger Lakes Boces,(585) 495-6560,https://www.yellowpages.com/wyoming-ny/mip/wayne-finger-lakes-boces-536769064,"Public Schools,Schools",,11 Main St,Wyoming,NY,14591,42.828146,-78.08760556388617
Yeshiva Viznitz,(845) 678-8170,https://www.yellowpages.com/monsey-ny/mip/yeshiva-viznitz-16328122,"Public Schools,Schools",,1 School Ter,Monsey,NY,10952,41.125964,-74.069856
Yeshivas Wiznitz,(845) 794-6765,https://www.yellowpages.com/kiamesha-lake-ny/mip/yeshivas-wiznitz-1704434,"Public Schools,Schools",,169 Gibber Rd,Kiamesha Lake,NY,12751,41.695970590418156,-74.65545973919477
Yeshiva Wiznitz,(845) 356-1010,https://www.yellowpages.com/monsey-ny/mip/yeshiva-wiznitz-7662899,"Public Schools,Schools",,15 Elyon Rd,Monsey,NY,10952,41.11541171428571,-74.07082171428571
Tshebiner Yeshiva Kohav Miyaacov of Jerusalem,(718) 851-5474,https://www.yellowpages.com/brooklyn-ny/mip/tshebiner-yeshiva-kohav-miyaacov-of-jerusalem-459234214,"Public Schools,Schools",,171 Hooper St,Brooklyn,NY,11211,40.7046183,-73.95793659457549
Hampton Synagogue,(631) 288-0534,https://www.yellowpages.com/westhampton-beach-ny/mip/hampton-synagogue-7404305,"Religious Organizations,Reform Synagogues,Synagogues",http://www.thehamptonsynagogue.org,154 Sunset Ave,Westhampton Beach,NY,11978,40.81469705,-72.6441869671456
Yeshiva University - Belz School of Jewish Music,(212) 960-5400,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-belz-school-of-jewish-music-451908235,"Music Schools,Religious General Interest Schools",http://www.yu.edu/belz,500 W 185th St,New York,NY,10033,40.8506562,-73.9298679
Yeshiva Karlin Stolin Inc,(718) 951-0510,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-karlin-stolin-inc-458555029,Camping Equipment Rental,,2021 53rd St,Brooklyn,NY,11204,40.62308565,-73.97800445
Yeshiva Kehilath Yakov,(718) 855-4019,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-kehilath-yakov-472888813,"Private Schools (K-12),Educational Services,Schools",,163 Imlay St,Brooklyn,NY,11231,40.679726,-74.01113153061225
Yeshiva Beth Abraham,(718) 871-5842,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beth-abraham-11887027,"Public Schools,Schools,Elementary Schools",,1369 51st St,Brooklyn,NY,11219,40.633075918367346,-73.99173763265306
Yeshiva Gedolah Of The Five Towns,(516) 295-8900,https://www.yellowpages.com/woodmere-ny/mip/yeshiva-gedolah-of-the-five-towns-3224608,"Public Schools,Schools,Elementary Schools",http://www.ygft.org,846 W Broadway,Woodmere,NY,11598,40.63260375,-73.715825
Hebron Yeshiva In Jerusalem,(212) 695-2230,https://www.yellowpages.com/new-york-ny/mip/hebron-yeshiva-in-jerusalem-3653263,"Charities,Community Organizations",,1220 Broadway,New York,NY,10001,40.7470338,-73.9882303
Yeshiva Machziki,(845) 436-7429,https://www.yellowpages.com/woodridge-ny/mip/yeshiva-machziki-8906792,,,393 E Pond Rd,Woodridge,NY,12789,41.724369,-74.58742
Yeshiva Darchei Noam,(845) 352-7100,https://www.yellowpages.com/suffern-ny/mip/yeshiva-darchei-noam-986271,"Public Schools,Schools",http://darcheinoam.org,259 Grandview Ave,Suffern,NY,10901,41.1115932,-74.1216851
Yeshivas Hmetzyoonim,(845) 254-4880,https://www.yellowpages.com/fleischmanns-ny/mip/yeshivas-hmetzyoonim-8023401,"Professional Employer Organizations,Business & Trade Organizations",,91 Clear Springs Ln,Fleischmanns,NY,12430,42.1553663,-74.5323753
Yeshiva Rabbi Chaim Berlin Gur Aryeh Institute,(718) 377-5800,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-rabbi-chaim-berlin-gur-aryeh-institute-451882778,"Clergy,Religious Counseling",,1310 Avenue I,Brooklyn,NY,11230,40.62730983673469,-73.96346226530613
Yeshiva Tiferes Boruch,(908) 753-2609,https://www.yellowpages.com/north-plainfield-nj/mip/yeshiva-tiferes-boruch-16872643,"Executive Suites,Office & Desk Space Rental Service,Office Buildings & Parks",,112 Linden Ave,North Plainfield,NJ,7060,40.61943006333389,-74.43400352183798
Yeshiva Tiferes,(718) 438-1818,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-tiferes-8803819,Schools,,1010 45th St,Brooklyn,NY,11219,40.641034,-73.9962303
Yeshiva Gedolah Bais Yisroel,(718) 258-7400,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-bais-yisroel-459045463,"Public Schools,Schools",http://www.simchashachaim.com,1097 E 19th St,Brooklyn,NY,11230,40.6239071,-73.95698934210176
Yeshiva Ketane of Ensonhurst,(718) 232-3332,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ketane-of-ensonhurst-549944493,,,2169 77th St,Brooklyn,NY,11214,40.607470250000006,-73.98892958067665
New Beth Israel,(315) 425-1400,https://www.yellowpages.com/syracuse-ny/mip/new-beth-israel-7274320,"Religious Organizations,Synagogues,Churches & Places of Worship",http://www.newbethisrael.org,601 Irving Ave,Syracuse,NY,13210,43.04405645,-76.13742861618104
Yeshiva Degel Hatorah,(845) 356-4610,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-degel-hatorah-5581666,Schools,http://degelhatorah.com,111 Maple Ave,Spring Valley,NY,10977,40.637281900000005,-74.13482955304072
Yeshiva Shaarie Hatzlucha,(718) 438-1401,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-shaarie-hatzlucha-5607323,Private Schools (K-12),,3905 15th Ave,Brooklyn,NY,11218,40.63766875,-73.98189669160776
Yeshiva Avir Yakov Girls School,(845) 354-5920,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-avir-yakov-girls-school-455647888,"Schools,Educational Services",,15 Roosevelt Ave,Spring Valley,NY,10977,41.1130231,-74.0437839
Yeshiva Derech Emes,(845) 356-1103,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-derech-emes-465591957,"Schools,Educational Services",,1 Dr Frank Rd,Spring Valley,NY,10977,41.124251,-74.058071
Yeshiva Heichal Hatorah,(718) 227-5370,https://www.yellowpages.com/staten-island-ny/mip/yeshiva-heichal-hatorah-2588509,"Public Schools,Schools",,3323 Richmond Ave,Staten Island,NY,10312,40.5577256,-74.16876389036257
Prospect Park Yeshiva,(718) 376-4400,https://www.yellowpages.com/brooklyn-ny/mip/prospect-park-yeshiva-23127454,,https://www.bloppy.org,1782 E 17th St,Brooklyn,NY,11229,40.60649935,-73.95624535
Yeshiva Gedola Ohr Yisrael,(718) 382-8702,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedola-ohr-yisrael-481353266,Colleges & Universities,http://ohryisroel.org,2899 Nostrand Ave,Brooklyn,NY,11229,40.613582699999995,-73.94405921024912
Yeshiva Of Spring Valley,(845) 371-0072,https://www.yellowpages.com/monsey-ny/mip/yeshiva-of-spring-valley-6131751,"Public Schools,Educational Services,Preschools & Kindergarten",http://yeshivaspringvalley.org,230 Maple Ave,Monsey,NY,10952,41.1162351655729,-74.06497991708788
Cong Yeshiva Kesser Torah,(845) 678-8395,https://www.yellowpages.com/monsey-ny/mip/cong-yeshiva-kesser-torah-451910264,"Colleges & Universities,Schools",,27 Calvert Dr,Monsey,NY,10952,41.1258195,-74.070567
Yeshiva Mischknois La,(845) 357-0207,https://www.yellowpages.com/hillburn-ny/mip/yeshiva-mischknois-la-470707326,Churches & Places of Worship,,275 Route 17,Hillburn,NY,10931,41.1239845,-74.1693119
Yeshiva Shaarei Tzion Elementary School,(732) 777-0029,https://www.yellowpages.com/piscataway-nj/mip/yeshiva-shaarei-tzion-elementary-school-14013881,"Private Schools (K-12),Elementary Schools",,71 Ethel Rd W,Piscataway,NJ,8854,40.53038262407291,-74.42893745343326
Ytc Yeshiva,(845) 459-6300,https://www.yellowpages.com/airmont-ny/mip/ytc-yeshiva-468248189,"Colleges & Universities,Schools",,1 Regina Rd,Airmont,NY,10952,41.09364,-74.074195
Yeshiva Nachlas Yakov,(718) 218-6014,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-nachlas-yakov-13003727,Schools,,185 Wilson St,Brooklyn,NY,11211,40.7067842,-73.9605115
Yeshiva Of South Shore,(516) 374-7363,https://www.yellowpages.com/hewlett-ny/mip/yeshiva-of-south-shore-10825167,"Private Schools (K-12),Educational Services,Schools",http://yoss.org,1170 William St,Hewlett,NY,11557,40.64150442857143,-73.70714657142858
Yeshivas Bais Medrash of M,(732) 521-4119,https://www.yellowpages.com/monroe-township-nj/mip/yeshivas-bais-medrash-of-m-456820333,Public Schools,,377 Schoolhouse Rd,Monroe Township,NJ,8831,40.33277433423827,-74.40594904309583
Yeshiva Viznitz Students,(845) 794-9408,https://www.yellowpages.com/kiamesha-lake-ny/mip/yeshiva-viznitz-students-469336441,"Public Schools,Educational Services,Schools",,168 Gibber Rd,Kiamesha Lake,NY,12751,41.69597197676543,-74.6554678638346
Stein Yeshiva Of Lincoln Park,(914) 965-7082,https://www.yellowpages.com/yonkers-ny/mip/stein-yeshiva-of-lincoln-park-742884,"Public Schools,Schools",http://www.steinyeshiva.org,287 Central Park Ave,Yonkers,NY,10704,40.91579165892152,-73.87315177389635
Yeshiva Toras Emmes Kamenitz,(718) 258-5748,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-toras-emmes-kamenitz-3244123,"Public Schools,Schools",,1480 E 24th St,Brooklyn,NY,11210,40.6144704,-73.9506526028915
Kalish Yeshiva,(718) 438-1722,https://www.yellowpages.com/brooklyn-ny/mip/kalish-yeshiva-469828113,"Elementary Schools,Religious General Interest Schools,Schools",http://www.yu.edu,1020 56th St,Brooklyn,NY,11219,40.63457715,-74.0024022
Yeshiva Shaare Torah Inc,(718) 645-6676,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-shaare-torah-inc-5114660,"Public Schools,Schools,Elementary Schools",http://shaaretorahbhs.tripod.com,1202 Avenue P,Brooklyn,NY,11229,40.60984855,-73.96107119474932
Bobov Yeshiva of Monsey,(845) 578-1779,https://www.yellowpages.com/nanuet-ny/mip/bobov-yeshiva-of-monsey-503578428,Public Schools,,207 Maplewood Gdns,Nanuet,NY,10954,41.10318233307463,-74.03741554417545
Yeshiva Ohr Torah,(845) 352-0407,https://www.yellowpages.com/monsey-ny/mip/yeshiva-ohr-torah-2673403,"Religious Organizations,Churches & Places of Worship",,360 Route 306,Monsey,NY,10952,41.118048,-74.05940368364077
Yeshiva Gedolah,(732) 765-9126,https://www.yellowpages.com/matawan-nj/mip/yeshiva-gedolah-537400461,Public Schools,,200 State Route 34,Matawan,NJ,7747,40.41483,-74.2295891
Yeshiva Kinyan Torah,(845) 356-5090,https://www.yellowpages.com/monsey-ny/mip/yeshiva-kinyan-torah-542507430,"Religious Organizations,Churches & Places of Worship,Congregational Churches",,6 Melnick Dr,Monsey,NY,10952,41.118048,-74.05940368364077
Yeshiva Tiferes Menachem,(718) 333-1176,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-tiferes-menachem-4229600,"Public Schools,Schools,Religious General Interest Schools",,4823 Beach 48th St,Brooklyn,NY,11224,40.577372350000005,-74.0116279736786
Yeshiva Gedolah Ohr Yisroel - CLOSED,,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-ohr-yisroel-9005762,Schools,,930 45th St,Brooklyn,NY,11219,40.64196935,-73.99794841975405
Yeshiva Gedola Of Carteret,(732) 969-2497,https://www.yellowpages.com/carteret-nj/mip/yeshiva-gedola-of-carteret-13671489,"Private Schools (K-12),Educational Services,Schools",http://ygoc.org,42 Noe St,Carteret,NJ,7008,40.580647871337156,-74.22050660455514
Yeshiva Karlin Stolin,(718) 232-7800,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-karlin-stolin-10374101,"Colleges & Universities,Religious General Interest Schools,Schools",https://dryveup.com/stolin,1818 54th St,Brooklyn,NY,11204,40.624892599999995,-73.98335492966154
Jewish Centre Of The Hamptons,(631) 324-9858,https://www.yellowpages.com/east-hampton-ny/mip/jewish-centre-of-the-hamptons-10657543,"Religious Organizations,Synagogues,Churches & Places of Worship",http://jcoh.org,East Hampton 11937,East Hampton,NY,11937,40.9650535,-72.1935105
Yeshiva Shaarei Yosher Office,(718) 854-3532,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-shaarei-yosher-office-458612053,Schools,,1630 41st St,Brooklyn,NY,11218,40.639505,-73.987455
Yeshiva Beis Meir,(718) 633-5952,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beis-meir-5576184,"Public Schools,Schools",http://shaarhatorah.edu,3810 14th Ave,Brooklyn,NY,11218,40.63977455102041,-73.98372718367347
Yeshiva University - Rabbi Isaac Elchanan Seminary,(646) 592-4455,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-rabbi-isaac-elchanan-seminary-498786699,"Colleges & Universities,Religious General Interest Schools",http://www.yu.edu/riets,515 W 185th St,New York,NY,10033,40.85102352941176,-73.93017341176471
Yeshiva Beis Levy,(718) 625-4555,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-beis-levy-8647834,Religious General Interest Schools,,118 Wallabout St,Brooklyn,NY,11249,40.69937165,-73.95801602539677
Yeshiva University,(212) 420-6280,https://www.yellowpages.com/new-york-ny/mip/yeshiva-university-462463622,"Colleges & Universities,Religious General Interest Schools,Schools",http://www.yu.edu,2495 Amsterdam Ave,New York,NY,10033,40.849562899999995,-73.92926487413541
Congregation Beth Emeth,(518) 436-9761,https://www.yellowpages.com/albany-ny/mip/congregation-beth-emeth-1709715,"Religious Organizations,Reform Synagogues,Synagogues",http://www.bethemethalbany.org,100 Academy Rd,Albany,NY,12208,42.64691305,-73.78389972205943
Cong Yeshiva Avir Yakov,(845) 362-6600,https://www.yellowpages.com/spring-valley-ny/mip/cong-yeshiva-avir-yakov-481343647,"Public Schools,Schools,Educational Services",,105 Clinton Ln,Spring Valley,NY,10977,41.141486,-74.032734
Yeshiva Mesivta Menachem,(718) 698-2657,https://www.yellowpages.com/staten-island-ny/mip/yeshiva-mesivta-menachem-470678403,Religious Organizations,,22 Oakville St,Staten Island,NY,10314,40.598688499999994,-74.13182219745309
Yeshiva Chofetz Chaim,(845) 352-8448,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-chofetz-chaim-460373522,"Public Schools,Religious General Interest Schools,Schools",http://www.chofetzchaim.com,50 Kiryas Radin Dr,Spring Valley,NY,10977,41.14670323573576,-74.06075063629594
Yeshiva Farm Settlement,(718) 387-0422,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-farm-settlement-5172234,"Public Schools,Schools",http://www.greif.com,194 Division Ave,Brooklyn,NY,11211,40.7072776,-73.9598252
Yeshiva Yagdil Torah,(718) 435-9364,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-yagdil-torah-3314886,Religious Organizations,,1801 51st St,Brooklyn,NY,11204,40.62723685,-73.98181856803242
Bethel Head Start Program - CLOSED,(716) 878-0226,https://www.yellowpages.com/buffalo-ny/mip/bethel-head-start-program-4935133,"Public Schools,Schools,Day Care Centers & Nurseries",,1525 Michigan Ave,Buffalo,NY,14209,42.91486265182634,-78.86221332195727
Yeshiva Ohr Yitzhak,(718) 258-4919,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ohr-yitzhak-455808462,"Associations,Business & Trade Organizations",,1214 E 15th St Ste 2,Brooklyn,NY,11230,40.6501038,-73.9495823
Yeshivas Ner Dovid Inc,(845) 694-9160,https://www.yellowpages.com/monsey-ny/mip/yeshivas-ner-dovid-inc-486801760,,,1 Meadowbrook Ln,Monsey,NY,10952,41.119136,-74.074619
Yeshiva Avir Yakov Inc,(845) 354-9657,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-avir-yakov-inc-17098050,Colleges & Universities,,100 Roosevelt Ave,Spring Valley,NY,10977,41.1057866,-74.0406511
Fax Yeshiva,(718) 633-2811,https://www.yellowpages.com/brooklyn-ny/mip/fax-yeshiva-544011243,,,1623 44th St,Brooklyn,NY,11204,40.63361825,-73.98171607393539
Yeshiva K'tana,(718) 375-4321,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-ktana-462884545,Public Schools,,1791 Ocean Pkwy,Brooklyn,NY,11223,40.6051683,-73.9663588
Yeshivas Ohr Reuven-Beth Medrash Hagadol,(845) 362-8362,https://www.yellowpages.com/suffern-ny/mip/yeshivas-ohr-reuven-beth-medrash-hagadol-12589919,"Public Schools,Schools",http://www.ohrreuven.com,259 Grandview Ave,Suffern,NY,10901,41.1115932,-74.1216851
Yeshiva Torah Temimah,(718) 853-8500,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-torah-temimah-583900,"Synagogues,Schools,Churches & Places of Worship",http://ytt.edu,555 Ocean Pkwy,Brooklyn,NY,11218,40.6347222,-73.9719444
Yeshiva Rtzahd,(718) 444-6208,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-rtzahd-6946330,"Public Schools,Schools",,8700 Avenue K,Brooklyn,NY,11236,40.635337,-73.904077
Yeshiva Letzirim Inc,(845) 434-5490,https://www.yellowpages.com/woodbourne-ny/mip/yeshiva-letzirim-inc-502827751,Religious Organizations,,184 Hasbrouck Dr,Woodbourne,NY,12788,41.7682144,-74.61160826153846
United Lubavitcher Yeshiva,(718) 774-3430,https://www.yellowpages.com/brooklyn-ny/mip/united-lubavitcher-yeshiva-493164787,Public Schools,https://yttl.org,1414 President St,Brooklyn,NY,11213,40.6674432,-73.9421582
Yeshiva Boyan,(718) 633-4761,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-boyan-472872709,Schools,,4405 14th Ave,Brooklyn,NY,11219,40.63617895,-73.98696196883623
Yeshiva Imrei Chaim Viznitz,(718) 236-6606,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-imrei-chaim-viznitz-544370744,,,1824 53rd St,Brooklyn,NY,11204,40.62540345,-73.98267883321046
Yeshiva Tiferes Zvi of Jerusalem,(718) 871-2126,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-tiferes-zvi-of-jerusalem-564886,"Public Schools,Schools,Educational Services",,1372 47th St,Brooklyn,NY,11219,40.63492895,-73.98929472817429
Yeshiva Ohr Hatalmud-Englewood,(201) 816-1800,https://www.yellowpages.com/englewood-nj/mip/yeshiva-ohr-hatalmud-englewood-688000,Charities,http://www.yeshivaohrsimcha.org,101 W Forest Ave,Englewood,NJ,7631,40.887474,-73.984023
Yeshiva Gedolah Imrei Yosef D'spinka,(718) 851-8721,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedolah-imrei-yosef-dspinka-472119460,"Colleges & Universities,Schools",,1466 56th St,Brooklyn,NY,11219,40.62861815,-73.99252369999999
Sharei Yeshivas,(718) 852-6513,https://www.yellowpages.com/brooklyn-ny/mip/sharei-yeshivas-542186906,Schools,,777 Kent Ave,Brooklyn,NY,11205,40.6977127,-73.95970470198247
Yeshiva Gedola Lubavitch,(201) 766-1537,https://www.yellowpages.com/west-new-york-nj/mip/yeshiva-gedola-lubavitch-462841141,Private Schools (K-12),,5308 Palisade Ave,West New York,NJ,7093,40.78374655102041,-74.01725469387756
Saint Maximilian Kolbe,(585) 599-4833,https://www.yellowpages.com/corfu-ny/mip/saint-maximilian-kolbe-485955521,Religious Organizations,,18 W Main St,Corfu,NY,14036,42.959380499999995,-78.40773260323382
Yeshiva Tzoin Yosef,(845) 371-1220,https://www.yellowpages.com/spring-valley-ny/mip/yeshiva-tzoin-yosef-5529623,"Public Schools,Schools",,4 Widman Ct,Spring Valley,NY,10977,41.1130231,-74.0437839
Yeshiva Beth Mikroh,(845) 425-4880,https://www.yellowpages.com/monsey-ny/mip/yeshiva-beth-mikroh-7874325,"Public Schools,Schools",,221 Viola Rd,Monsey,NY,10952,41.1361395724694,-74.07698151716602
Yeshiva Bais Binyomin,(845) 356-0547,https://www.yellowpages.com/monsey-ny/mip/yeshiva-bais-binyomin-530435805,,,51 Carlton Rd,Monsey,NY,10952,41.12343952796845,-74.07882430769935
Slabodka Yeshiva,(718) 633-2513,https://www.yellowpages.com/brooklyn-ny/mip/slabodka-yeshiva-2447722,"Elementary Schools,Schools",,169 Parkville Ave,Brooklyn,NY,11230,40.6304594,-73.97271947105784
Yeshiva Gedola Be'er Hatorah,(718) 782-3928,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-gedola-beer-hatorah-19627714,Religious General Interest Schools,,161 Harrison Ave,Brooklyn,NY,11206,40.70210235,-73.94891915
