business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Gan Hayeled Nursery School Of Cong B'Nai Jacob,(203) 389-2111,https://www.yellowpages.com/woodbridge-ct/mip/gan-hayeled-nursery-school-of-cong-bnai-jacob-4819741,Synagogues,http://ganhayeled.org,75 Rimmon Rd,Woodbridge,CT,6525,41.337321,-73.004612
Jewish Community Council,(212) 568-5450,https://www.yellowpages.com/new-york-ny/mip/jewish-community-council-467310984,"Synagogues,Religious Organizations,Churches & Places of Worship",http://jccwashingtonheights.org,121 Bennett Ave Apt 11a,New York,NY,10033,40.7587979,-73.9623427
Magen David Congregation,(718) 236-6122,https://www.yellowpages.com/brooklyn-ny/mip/magen-david-congregation-12799863,"Synagogues,Churches & Places of Worship,Religious Organizations",,2028 66th St,Brooklyn,NY,11204,40.61529785,-73.9858729
Chabad House Of Buffalo,(716) 688-1642,https://www.yellowpages.com/getzville-ny/mip/chabad-house-of-buffalo-12044712,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.chabadofbuffalo.com,2450 North Forest Road,Getzville,NY,14068,43.01013951325442,-78.77795968882532
Temple of Israel,(718) 634-7057,https://www.yellowpages.com/rockaway-beach-ny/mip/temple-of-israel-19852661,Synagogues,,188 Beach 84th St,Rockaway Beach,NY,11693,40.587573265306126,-73.80973979591838
Temple Shaaray Tefila,(914) 273-9764,https://www.yellowpages.com/new-york-ny/mip/temple-shaaray-tefila-530665420,Synagogues,https://shaaraytefilanyc.org,633 3rd Ave,New York,NY,10017,40.7495075,-73.9746391
Ohavi Zedek Synagogue,(802) 864-0218,https://www.yellowpages.com/burlington-vt/mip/ohavi-zedek-synagogue-11506626,"Synagogues,Churches & Places of Worship",http://www.ohavizedek.org,188 N Prospect St,Burlington,VT,5401,44.4862947,-73.20123021709483
East Hill Synagogue,(201) 569-4270,https://www.yellowpages.com/englewood-nj/mip/east-hill-synagogue-482653647,"Synagogues,Churches & Places of Worship",http://www.easthillsynagogue.com,254 Chestnut St,Englewood,NJ,7631,40.894826,-73.962417
Temple Emanu-El,(718) 442-5966,https://www.yellowpages.com/staten-island-ny/mip/temple-emanu-el-28776021,"Synagogues,Temples,Clergy",http://www.templeemanuelsi.org,984 Post Ave,Staten Island,NY,10302,40.632266,-74.1334744
Beartown Road Alliance Church,(607) 936-2866,https://www.yellowpages.com/painted-post-ny/mip/beartown-road-alliance-church-7690258?lid=1002054062907,"Synagogues,Methodist Churches,Anglican Churches",http://www.beartownroad.org,21 Beartown Rd,Painted Post,NY,14870,42.16396,-77.09379534881683
Congregation Kneses Tifereth Israel,(914) 939-1004,https://www.yellowpages.com/port-chester-ny/mip/congregation-kneses-tifereth-israel-4654544,"Synagogues,Religious Organizations,Churches & Places of Worship",https://congkti.org,575 King St Ste 2,Port Chester,NY,10573,41.0017643,-73.6656834
Beit Havurah Inc,(860) 542-5183,https://www.yellowpages.com/norfolk-ct/mip/beit-havurah-inc-17562272,Synagogues,,47 Laurel Way Ext,Norfolk,CT,6058,41.9939828,-73.2020577
Sea Breeze Jewish Center,(718) 996-7351,https://www.yellowpages.com/brooklyn-ny/mip/sea-breeze-jewish-center-12908347,"Synagogues,Churches & Places of Worship",,311 Sea Breeze Ave,Brooklyn,NY,11224,40.576211799999996,-73.97215282524544
A Greenwich Village Synagogue,(212) 242-6425,https://www.yellowpages.com/new-york-ny/mip/a-greenwich-village-synagogue-29457342,"Synagogues,Religious Organizations,Churches & Places of Worship",http://hotmail.com,53 Charles St,New York,NY,10014,40.7350169,-74.00338445128276
Temple Gates of Zion,(516) 561-2308,https://www.yellowpages.com/valley-stream-ny/mip/temple-gates-of-zion-6234789,"Synagogues,Churches & Places of Worship",http://www.valleystreamjc.org,322 N Corona Ave,Valley Stream,NY,11580,40.6731327099014,-73.69572249449922
Temple Emanu-El Of Canarsie,(718) 251-0450,https://www.yellowpages.com/brooklyn-ny/mip/temple-emanu-el-of-canarsie-5381233,"Synagogues,Churches & Places of Worship",,1880 Rockaway Pkwy,Brooklyn,NY,11236,40.6361591,-73.89284255665552
Elmora Hills Minyan Inc,(908) 820-8822,https://www.yellowpages.com/union-nj/mip/elmora-hills-minyan-inc-11810999,"Synagogues,Churches & Places of Worship",http://www.elmorahillsminyan.org,961 Magie Ave,Union,NJ,7083,40.6731224,-74.24309209885584
Congregation B'nai Jacob Of Flatbush,(718) 434-8855,https://www.yellowpages.com/brooklyn-ny/mip/congregation-bnai-jacob-of-flatbush-845663,"Synagogues,Religious Organizations",,3017 Glenwood Rd,Brooklyn,NY,11210,40.634097530612244,-73.94751553061224
Mikvah Of Rockland County Inc,(845) 371-9409,https://www.yellowpages.com/monsey-ny/mip/mikvah-of-rockland-county-inc-459692504,"Synagogues,Churches & Places of Worship",http://www.mikvahminder.com/details/mikvah-of-rockland.html,238 Viola Rd,Monsey,NY,10952,41.1341738,-74.0603506
Yeshivas Ohr Hachaim,(718) 544-9462,https://www.yellowpages.com/flushing-ny/mip/yeshivas-ohr-hachaim-4796749,"Synagogues,Churches & Places of Worship",http://www.touro.edu,14161 71st Ave,Flushing,NY,11367,40.7654301,-73.8174291
Tabernacle Beth-El,(718) 277-8035,https://www.yellowpages.com/brooklyn-ny/mip/tabernacle-beth-el-23150825,"Synagogues,Churches & Places of Worship",,85 Fountain Ave,Brooklyn,NY,11208,40.67764914285715,-73.87584042857144
Hampton Synagogue,(631) 288-0534,https://www.yellowpages.com/westhampton-beach-ny/mip/hampton-synagogue-7404305,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.thehamptonsynagogue.org,154 Sunset Ave,Westhampton Beach,NY,11978,40.81469705,-72.6441869671456
Ohel Chabad Lubavitch,(718) 723-4545,https://www.yellowpages.com/cambria-heights-ny/mip/ohel-chabad-lubavitch-5367673,Synagogues,http://www.ohelchabad.org,22620 Francis Lewis Blvd,Cambria Heights,NY,11411,40.6933158,-73.7449101
Landfield Ave Synagogue,(845) 794-8470,https://www.yellowpages.com/monticello-ny/mip/landfield-ave-synagogue-453379819,"Synagogues,Churches & Places of Worship",http://www.jewishcatskills.org,18 Landfield Ave,Monticello,NY,12701,41.655005,-74.68642
Congregation-Ohel Morbeche,(845) 782-7404,https://www.yellowpages.com/monroe-ny/mip/congregation-ohel-morbeche-2405308,"Synagogues,Religious Organizations,Churches & Places of Worship",,34 Satmar Dr Unit 201,Monroe,NY,10950,41.3304767,-74.1866348
Ohr Moshe Torah Institute,(718) 591-0783,https://www.yellowpages.com/fresh-meadows-ny/mip/ohr-moshe-torah-institute-4774150,Synagogues,,7815 Parsons Blvd,Fresh Meadows,NY,11366,40.736138350000004,-73.78008165574863
Kollel,(212) 532-7618,https://www.yellowpages.com/new-york-ny/mip/kollel-15014714,"Synagogues,Churches & Places of Worship",https://www.thetorahcenter.com,393 5th Ave Lbby 1,New York,NY,10016,40.7587979,-73.9623427
Linath Hazedek Of Boro Park,(718) 435-8621,https://www.yellowpages.com/brooklyn-ny/mip/linath-hazedek-of-boro-park-8205151,"Synagogues,Churches & Places of Worship",http://godaven.com/detail.asp?Id=8182&Name=11218,109 Clara St,Brooklyn,NY,11218,40.64283295,-73.98394753761809
Synagogue Agudath Achim,(501) 225-1683,https://www.yellowpages.com/little-rock-ar/mip/synagogue-agudath-achim-546094191,Synagogues,,7901 Saint Vincent Cir,Little Rock,AR,72205,34.748631,-92.3412478
Young Israel Of Avenue J,(718) 338-2056,https://www.yellowpages.com/brooklyn-ny/mip/young-israel-of-avenue-j-8774449,"Synagogues,Churches & Places of Worship",http://www.yiofj.org,1721 Avenue J,Brooklyn,NY,11230,40.6256193,-73.958773
Temple Hillel,(212) 348-2350,https://www.yellowpages.com/valley-stream-ny/mip/temple-hillel-9935037,"Synagogues,Religious Organizations,Reform Synagogues",http://www.shofarsites.com,1000 Rosedale Rd,Valley Stream,NY,11581,40.652167,-73.720526
Northeast Jewish Center of Yonkers,(914) 337-0268,https://www.yellowpages.com/yonkers-ny/mip/northeast-jewish-center-of-yonkers-458540124,"Synagogues,Churches & Places of Worship",http://www.northeastjewishcenter.org,11 Salisbury Rd,Yonkers,NY,10710,40.954316,-73.846946
Temple Zion,(516) 705-8333,https://www.yellowpages.com/long-beach-ny/mip/temple-zion-5830885,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.templezion.org,62 Maryland Ave,Long Beach,NY,11561,40.58637757692308,-73.6958346923077
Jewish Community Center of West Hempstead,(516) 481-7448,https://www.yellowpages.com/west-hempstead-ny/mip/jewish-community-center-of-west-hempstead-520105943,"Synagogues,Recreation Centers,Churches & Places of Worship",http://www.jccwh.org,711 Dogwood Ave,West Hempstead,NY,11552,40.6883339,-73.66752585957711
Forest Hills Jewish Center,(718) 263-7000,https://www.yellowpages.com/forest-hills-ny/mip/forest-hills-jewish-center-1548167,"Synagogues,Churches & Places of Worship",http://www.fhjc.org,10606 Queens Blvd,Forest Hills,NY,11375,40.7195942,-73.8448553
St Paul's Evangelical Lutheran,(347) 589-8280,https://www.yellowpages.com/brooklyn-ny/mip/st-pauls-evangelical-lutheran-7925530?lid=1001907494099,"Synagogues,Schools,Methodist Churches",,2801 W 8th St,Brooklyn,NY,11224,40.579695,-73.976168
Congregation Beth Jacob Ohev Shalom,(718) 388-5589,https://www.yellowpages.com/brooklyn-ny/mip/congregation-beth-jacob-ohev-shalom-9646008,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.congbjos.org,284 Rodney St,Brooklyn,NY,11211,40.7076253,-73.9568147
Creative Playschool-Fifth Ave,(212) 838-2122,https://www.yellowpages.com/new-york-ny/mip/creative-playschool-fifth-ave-454812809,Synagogues,https://www.5as.org,5 E 62nd St,New York,NY,10065,40.7660234,-73.97081214660648
Chabad,(310) 208-7511,https://www.yellowpages.com/brooklyn-ny/mip/chabad-500395198,"Synagogues,Religious Organizations",http://www.jewishtahoe.com,822 Eastern Pkwy,Brooklyn,NY,11213,40.66881975,-73.94114196453711
Beth AM Messiah,(845) 638-2921,https://www.yellowpages.com/new-city-ny/mip/beth-am-messiah-1108471,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.bethammessiah.org,53 Maple Ave,New City,NY,10956,41.1447479,-73.9887526
Temple Israel,(914) 235-1800,https://www.yellowpages.com/new-rochelle-ny/mip/temple-israel-2010771,"Synagogues,Churches & Places of Worship,Clergy",http://www.tinr.org,1000 Pinebrook Blvd,New Rochelle,NY,10804,40.96665746622988,-73.77850790316538
Congregation B'nai Jeshurun,(718) 981-5550,https://www.yellowpages.com/staten-island-ny/mip/congregation-bnai-jeshurun-1732976,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.cbjsi.com,275 Martling Ave,Staten Island,NY,10314,40.6214857,-74.12351692663418
Palmyra New York Temple,(315) 597-6001,https://www.yellowpages.com/palmyra-ny/mip/palmyra-new-york-temple-462856408,"Synagogues,Churches & Places of Worship",,2720 Temple Rd,Palmyra,NY,14522,43.0390048,-77.23706899788009
Skver Directory,(845) 354-2124,https://www.yellowpages.com/spring-valley-ny/mip/skver-directory-479636987,Synagogues,,11 Adams Ln,Spring Valley,NY,10977,41.1130231,-74.0437839
Temple Anshe Hesed,(814) 454-2426,https://www.yellowpages.com/erie-pa/mip/temple-anshe-hesed-2882025,"Synagogues,Religious Organizations",http://anshehesederie.org,930 Liberty St,Erie,PA,16502,42.11956153361052,-80.10003050114041
United Mashadi Jewish Community,(516) 570-6936,https://www.yellowpages.com/great-neck-ny/mip/united-mashadi-jewish-community-475564575,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.mashadi.org,130 Steamboat Rd,Great Neck,NY,11024,40.807955,-73.74807171017699
Christian Faith Temple Inc,(845) 485-1870,https://www.yellowpages.com/poughkeepsie-ny/mip/christian-faith-temple-inc-29051368,"Synagogues,Churches & Places of Worship",,168 Cannon St,Poughkeepsie,NY,12601,41.699802717787584,-73.91963810937779
Congragation Chabad Dutch,(845) 471-7140,https://www.yellowpages.com/poughkeepsie-ny/mip/congragation-chabad-dutch-482153366,Synagogues,,94 Fulton Ave,Poughkeepsie,NY,12603,41.69249633333333,-73.90580577777777
Chabad Jewish Center,(914) 458-2441,https://www.yellowpages.com/bronxville-ny/mip/chabad-jewish-center-532952550,Synagogues,http://www.jewishbronxville.com,1 Stone Pl,Bronxville,NY,10708,40.939961,-73.837618
Shaare Shalom Congregation,(718) 376-6756,https://www.yellowpages.com/brooklyn-ny/mip/shaare-shalom-congregation-469825505,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.shaarezionny.com,2021 Avenue S,Brooklyn,NY,11229,40.60435085,-73.9515282287143
Madison Torah Center Cong,(718) 375-0091,https://www.yellowpages.com/brooklyn-ny/mip/madison-torah-center-cong-507786561,"Synagogues,Churches & Places of Worship",,2221 Avenue R,Brooklyn,NY,11229,40.60667767346939,-73.95049532653061
New York Board Of Rabbis Inc,(212) 983-3521,https://www.yellowpages.com/new-york-ny/mip/new-york-board-of-rabbis-inc-521966573,"Synagogues,Religious Organizations",http://www.nybr.org,136 E 39th St,New York,NY,10016,40.749374242424246,-73.97726624242424
Yeshivah of Bensonhurst Inc,(718) 232-7400,https://www.yellowpages.com/brooklyn-ny/mip/yeshivah-of-bensonhurst-inc-3307389,Synagogues,,2025 79th St,Brooklyn,NY,11214,40.60825145,-73.99313930399714
Congregation Shaarey Israel,(845) 369-0300,https://www.yellowpages.com/suffern-ny/mip/congregation-shaarey-israel-453459917,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.manta.com/c/mmnd6g6/shaarey-tfiloh-congregation,18 Montebello Rd,Suffern,NY,10901,41.1229755,-74.11690316666667
Congregation Rodeph Sholom,(212) 362-8800,https://www.yellowpages.com/new-york-ny/mip/congregation-rodeph-sholom-657837,"Synagogues,Reform Synagogues",http://www.rodephsholom.org,7 W 83rd St,New York,NY,10024,40.78390265,-73.97149709490633
Conservative Synagogue-5th Ave,(212) 929-6954,https://www.yellowpages.com/new-york-ny/mip/conservative-synagogue-5th-ave-612265,"Synagogues,Churches & Places of Worship,Clergy",http://www.csfanyc.org,11 E 11th St,New York,NY,10003,40.73404015,-73.99427705552046
Congregation Ohav Sholom Study,(516) 378-1971,https://www.yellowpages.com/rockville-centre-ny/mip/congregation-ohav-sholom-study-504320964,"Synagogues,Conservative Synagogues,Churches & Places of Worship",http://ohavshalom.com,145 Merrick Rd,Rockville Centre,NY,11570,40.65657208655,-73.64826396528149
Merrick Jewish Center,(516) 379-8650,https://www.yellowpages.com/merrick-ny/mip/merrick-jewish-center-460188920,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.merrickjc.org,225 Fox Blvd,Merrick,NY,11566,40.6593458,-73.54062919266167
Temple Adath Yeshurun,(315) 445-0002,https://www.yellowpages.com/syracuse-ny/mip/temple-adath-yeshurun-17475483,"Synagogues,Churches & Places of Worship",http://www.adath.org,450 Kimber Rd,Syracuse,NY,13224,43.0339507,-76.09391455716965
Temple Beth Israel,(516) 767-1708,https://www.yellowpages.com/port-washington-ny/mip/temple-beth-israel-8718332,"Synagogues,Churches & Places of Worship",http://www.tbiport.org,1 Temple Dr Ste 1,Port Washington,NY,11050,40.83021,-73.6877785
Congregation Or Zarua,(212) 452-2310,https://www.yellowpages.com/new-york-ny/mip/congregation-or-zarua-3773649,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.orzarua.org,127 E 82nd St,New York,NY,10028,40.7772483,-73.95765500430198
Kings Park Jewish Center,(631) 269-1133,https://www.yellowpages.com/kings-park-ny/mip/kings-park-jewish-center-482799201,Synagogues,http://www.kingsparkjc.org,94 E Main St,Kings Park,NY,11754,40.8842948286897,-73.25044478079927
Congregation Tomchei Torah Of Ny,(718) 375-8705,https://www.yellowpages.com/brooklyn-ny/mip/congregation-tomchei-torah-of-ny-11645420,"Synagogues,Churches & Places of Worship,Religious Organizations",,1966 Ocean Ave,Brooklyn,NY,11230,40.613996650000004,-73.95457199768003
Orthodox Union,(212) 563-4000,https://www.yellowpages.com/new-york-ny/mip/orthodox-union-682780,"Synagogues,Religious Organizations",http://www.ou.org,11 Broadway Ste 1301,New York,NY,10004,40.7127281,-74.0060152
Talmud Torah Bnei Zion Dbobov,(718) 851-3847,https://www.yellowpages.com/brooklyn-ny/mip/talmud-torah-bnei-zion-dbobov-459222679,"Synagogues,Churches & Places of Worship",http://torah.org,1362 49th St,Brooklyn,NY,11219,40.633882299999996,-73.99062057841617
Chabad Lubavitch of Midwood,(718) 338-3324,https://www.yellowpages.com/brooklyn-ny/mip/chabad-lubavitch-of-midwood-496330008,"Synagogues,Churches & Places of Worship",http://chabadflatbush.org,1043 E 16th St,Brooklyn,NY,11230,40.624227000000005,-73.9599556156744
Synagogue New Life Cogic,(501) 457-7782,https://www.yellowpages.com/jacksonville-ar/mip/synagogue-new-life-cogic-511632792,"Synagogues,Religious Organizations,Churches & Places of Worship",,2015 N 1st St,Jacksonville,AR,72076,34.890276,-92.104174
The Jewish Family Congregation,(914) 763-3028,https://www.yellowpages.com/south-salem-ny/mip/the-jewish-family-congregation-2171027,"Synagogues,Churches & Places of Worship",http://www.jewishfamilycongregation.org,111 Smith Ridge Rd,South Salem,NY,10590,41.2723173,-73.5529034
Colb Leon,(212) 874-5714,https://www.yellowpages.com/new-york-ny/mip/colb-leon-4106385,Synagogues,,200 W 86th St,New York,NY,10024,40.7877489,-73.9756868
Congregation Tifereth Israel,(845) 425-2262,https://www.yellowpages.com/monsey-ny/mip/congregation-tifereth-israel-17092430,"Synagogues,Religious Organizations,Churches & Places of Worship",,55 W Maple Ave,Monsey,NY,10952,41.116435708333334,-74.06253234375001
Westchester Reform Temple,(914) 723-7727,https://www.yellowpages.com/scarsdale-ny/mip/westchester-reform-temple-2960196,"Synagogues,Churches & Places of Worship,Religious General Interest Schools",http://www.wrtemple.org,255 Mamaroneck Rd,Scarsdale,NY,10583,40.9853812,-73.7650618
Congregation Bnai Jacob Anshei,(212) 533-4122,https://www.yellowpages.com/new-york-ny/mip/congregation-bnai-jacob-anshei-483749619,Synagogues,https://www.stantonstshul.com,180 Stanton St,New York,NY,10002,40.7202506,-73.98386713135484
Congregation B Nai Torah,(845) 477-3716,https://www.yellowpages.com/monroe-ny/mip/congregation-b-nai-torah-503670210,"Synagogues,Religious Organizations,Churches & Places of Worship",,14 Lakes Rd,Monroe,NY,10950,41.327921,-74.190938
Temple Beth Shalom,(914) 693-3612,https://www.yellowpages.com/yonkers-ny/mip/temple-beth-shalom-503848705,"Synagogues,Churches & Places of Worship",http://www.tbshastings.org,740 N Broadway,Yonkers,NY,10701,40.959904800276085,-73.88698925324391
Temple Israel,(516) 482-7800,https://www.yellowpages.com/great-neck-ny/mip/temple-israel-4126066,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.tign.org,108 Old Mill Rd,Great Neck,NY,11023,40.7951859,-73.7416656
Congregational Baith Israel,(718) 875-1550,https://www.yellowpages.com/brooklyn-ny/mip/congregational-baith-israel-28893466,Synagogues,http://kanestreet.org,236 Kane St,Brooklyn,NY,11231,40.68561902777778,-73.99518555555555
Beth Emeth Synagogue,(914) 834-1093,https://www.yellowpages.com/larchmont-ny/mip/beth-emeth-synagogue-1704077,Synagogues,http://sulamyaakov.org,2111 Boston Post Rd,Larchmont,NY,10538,40.928007,-73.75138559564459
Congregation Shomeria Sha,(718) 435-5645,https://www.yellowpages.com/brooklyn-ny/mip/congregation-shomeria-sha-474598192,"Synagogues,Religious Organizations,Churches & Places of Worship",https://www.godaven.com,1280 53rd St,Brooklyn,NY,11219,40.6327881,-73.9946398
Congregation Beth Israel,(516) 489-1818,https://www.yellowpages.com/hempstead-ny/mip/congregation-beth-israel-6046468,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.bethisraelnassau.org,141 Hilton Ave,Hempstead,NY,11550,40.718477,-73.636204
Temple Beth-El Of Patchogue,(631) 475-1882,https://www.yellowpages.com/patchogue-ny/mip/temple-beth-el-of-patchogue-7844121,"Synagogues,Churches & Places of Worship",http://www.manta.com/c/mm5crh9/temple-beth-el-of-patchogue,45 Oak St,Patchogue,NY,11772,40.7675937,-73.01309893993349
Congregation Lubavitch,(718) 774-1770,https://www.yellowpages.com/brooklyn-ny/mip/congregation-lubavitch-2184529,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.congregationlubavitch.org,788 Eastern Pkwy,Brooklyn,NY,11213,40.668899249999996,-73.94242946224466
Temple B'naiabraham,(203) 440-0272,https://www.yellowpages.com/meriden-ct/mip/temple-bnaiabraham-547816066,"Synagogues,Churches & Places of Worship",,20 Lawrence Ct,Meriden,CT,6450,41.5286716875,-72.7905611875
Congregation Eshel Avraham,(718) 645-9600,https://www.yellowpages.com/brooklyn-ny/mip/congregation-eshel-avraham-481307630,Synagogues,,923 Roder Ave,Brooklyn,NY,11230,40.61597465,-73.96466919052509
Temple Beth Torah,(845) 358-2248,https://www.yellowpages.com/nyack-ny/mip/temple-beth-torah-1337524,"Synagogues,Churches & Places of Worship",http://bethtorah.net,330 N Highland Ave,Nyack,NY,10960,41.10188613842607,-73.92612171605721
Temple Sinai,(518) 584-8730,https://www.yellowpages.com/saratoga-springs-ny/mip/temple-sinai-2708374,"Synagogues,Churches & Places of Worship",http://www.saratogasinai.org,509 Broadway,Saratoga Springs,NY,12866,43.084521550000005,-73.78479631724498
Town Of Orangetown,(845) 359-5920,https://www.yellowpages.com/orangeburg-ny/mip/town-of-orangetown-2351442,"Synagogues,Churches & Places of Worship",http://www.theojc.org,8 Independence Ave,Orangeburg,NY,10962,41.039418,-73.955628
Temple Beth Jacob,(845) 562-5516,https://www.yellowpages.com/newburgh-ny/mip/temple-beth-jacob-472142217,Synagogues,http://www.tbjnewburgh.org,290 North St,Newburgh,NY,12550,41.5157068,-74.0246007
Chabad of Larchmont and Mamaroneck,(914) 834-8000,https://www.yellowpages.com/mamaroneck-ny/mip/chabad-of-larchmont-and-mamaroneck-506498042,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.jewishlarchmont.com,921 W Boston Post Rd,Mamaroneck,NY,10543,40.9415093,-73.74146256116572
Congregation Zichron Yehuda Arye,(718) 837-1957,https://www.yellowpages.com/brooklyn-ny/mip/congregation-zichron-yehuda-arye-497721124,Synagogues,,1957 64th St,Brooklyn,NY,11204,40.61753535,-73.98558195
Young Israel Of Canarsie,(718) 251-2600,https://www.yellowpages.com/brooklyn-ny/mip/young-israel-of-canarsie-8337647,Synagogues,http://www.youngisrael.org,1265 E 108th St,Brooklyn,NY,11236,40.64274295,-73.8852125
Lubavitch Of Arkansas,(501) 217-0053,https://www.yellowpages.com/little-rock-ar/mip/lubavitch-of-arkansas-464811122,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.arjewishcenter.com,11905 Fairview Rd,Little Rock,AR,72212,34.79201678412639,-92.4037416879106
Park Ave Synagogue,(845) 425-3886,https://www.yellowpages.com/airmont-ny/mip/park-ave-synagogue-29644378,Synagogues,,13 Algonquin Cir,Airmont,NY,10952,41.10071029662032,-74.0733932684526
Young Israel Of Great Neck,(516) 829-6040,https://www.yellowpages.com/great-neck-ny/mip/young-israel-of-great-neck-1021481,"Synagogues,Churches & Places of Worship",http://www.yign.org,236 Middle Neck Rd,Great Neck,NY,11021,40.795696750000005,-73.73449558269999
Chaya Norman Shimron,(212) 769-4484,https://www.yellowpages.com/new-york-ny/mip/chaya-norman-shimron-512462458,Synagogues,,125 W 73rd St,New York,NY,10023,40.778734799999995,-73.9792702487072
Suburban Park Jewish Cntr,(516) 796-8833,https://www.yellowpages.com/east-meadow-ny/mip/suburban-park-jewish-cntr-3142044,"Synagogues,Churches & Places of Worship,Reform Synagogues",http://www.suburbanparklevtorah.com,400 Old Westbury Rd,East Meadow,NY,11554,40.73297398496512,-73.5446752217518
Young Israel Of Astor Gardens,(718) 653-1363,https://www.yellowpages.com/bronx-ny/mip/young-israel-of-astor-gardens-12036928,"Synagogues,Churches & Places of Worship",http://einsteinsynagogue.com/local-shuls,1328 Allerton Ave,Bronx,NY,10469,40.86504755,-73.84774993286328
Temple Beth Rishon,(201) 891-4466,https://www.yellowpages.com/wyckoff-nj/mip/temple-beth-rishon-11340989,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.bethrishon.org,585 Russell Ave,Wyckoff,NJ,7481,40.993398,-74.18234
Chabad of Rock HIll,(845) 397-8000,https://www.yellowpages.com/rock-hill-ny/mip/chabad-of-rock-hill-505771627,Synagogues,http://www.jewishcatskills.org,230 Rock Hill Dr,Rock Hill,NY,12775,41.625780923076924,-74.59785861538462
Pelham Jewish Center,(914) 738-6008,https://www.yellowpages.com/pelham-ny/mip/pelham-jewish-center-7104628,"Synagogues,Churches & Places of Worship",https://thepjc.org,451 Esplanade,Pelham,NY,10803,40.898646115384615,-73.81490753846154
Chabad of Brookville,(516) 626-0600,https://www.yellowpages.com/glen-head-ny/mip/chabad-of-brookville-29569227,Synagogues,http://www.chabadofbrookville.com,1447 Cedar Swamp Rd,Glen Head,NY,11545,40.8382319,-73.61435
East Side Synagogue,(212) 606-4066,https://www.yellowpages.com/new-york-ny/mip/east-side-synagogue-13014087,Synagogues,https://www.besthighholydayservices.com,,New York,NY,10021,40.7587979,-73.9623427
Congregation Beth Israel,(212) 279-0016,https://www.yellowpages.com/new-york-ny/mip/congregation-beth-israel-460561056,"Synagogues,Churches & Places of Worship",http://www.westsidejewishcenter.org,347 W 34th St,New York,NY,10001,40.7532149,-73.99518778626448
Chabad Lubavitch of Roslyn,(516) 484-3500,https://www.yellowpages.com/roslyn-heights-ny/mip/chabad-lubavitch-of-roslyn-7092206,Synagogues,http://www.chabadroslyn.com,75 Powerhouse Rd,Roslyn Heights,NY,11577,40.77664005,-73.63341881829027
Temple Emanu-El,(860) 443-3005,https://www.yellowpages.com/waterford-ct/mip/temple-emanu-el-5550675,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://tewaterford.org,29 Dayton Rd,Waterford,CT,6385,41.37411288790221,-72.13740856418407
Degel Israel Synagogue,(315) 782-2860,https://www.yellowpages.com/watertown-ny/mip/degel-israel-synagogue-11356305,"Synagogues,Churches & Places of Worship",http://watertownsynagogue.com,557 Thompson Blvd,Watertown,NY,13601,43.9653115,-75.89333480862831
Bet AM Shalom Synagogue,(914) 946-8851,https://www.yellowpages.com/white-plains-ny/mip/bet-am-shalom-synagogue-8808621,Synagogues,http://www.betamshalom.org,295 Soundview Ave,White Plains,NY,10606,41.003788295526455,-73.76629897613579
Chabad Of The Northeast Bronx,(917) 770-7713,https://www.yellowpages.com/bronx-ny/mip/chabad-of-the-northeast-bronx-527909097,Synagogues,,1954 Tenbroeck Ave,Bronx,NY,10461,40.85492945,-73.8513433
Congregation Beth Temple,(718) 369-0210,https://www.yellowpages.com/brooklyn-ny/mip/congregation-beth-temple-3009319,"Synagogues,Religious Organizations,Churches & Places of Worship",http://congregationbethelohim.org,169 8th St,Brooklyn,NY,11215,40.671915999999996,-73.98981131247407
Beit Ahavah,(413) 587-3770,https://www.yellowpages.com/northampton-ma/mip/beit-ahavah-9387191,Synagogues,http://www.beitahavah.org,182 Main St,Northampton,MA,1060,42.3180602,-72.6313861
Simchat Halev,(516) 922-4224,https://www.yellowpages.com/syosset-ny/mip/simchat-halev-11773754,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.simchathalev.org,421 Split Rock Rd,Syosset,NY,11791,40.83930599999999,-73.515621
Metropolitan Synagogue Of New York,(212) 679-8580,https://www.yellowpages.com/new-york-ny/mip/metropolitan-synagogue-of-new-york-949307,"Synagogues,Churches & Places of Worship",http://www.metropolitansynagogue.org,28 E 35th St Fl 2,New York,NY,10016,40.7587979,-73.9623427
